Iteration number: 1


| #  | Trade Date | Exit Date  |Ticker |Enter Price | Stop Loss  |Take Profit | Exit Price | Winner |  Capital   | Position |Spread|
| 50 | 2024-02-26 | 2024-02-28 | LAKE  |       0.042|       0.000|       0.000|       0.046|  Yes   |   1,216.951|   Long   | 0.000|
| 51 | 2024-02-26 | 2024-02-29 |  ZIG  |       0.086|       0.000|       0.000|       0.088|  Yes   |   1,218.921|   Long   | 0.000|
| 52 | 2024-02-28 | 2024-02-29 | SAUCE |       0.211|       0.000|       0.000|       0.216|  Yes   |   1,220.706|   Long   | 0.000|
| 53 | 2024-02-28 | 2024-02-29 |  0X0  |       0.234|       0.000|       0.000|       0.273|  Yes   |   1,239.497|   Long   | 0.000|
| 54 | 2024-02-28 | 2024-02-29 |  FET  |       1.363|       0.000|       0.000|       1.461|  Yes   |   1,247.283|   Long   | 0.000|
| 55 | 2024-02-28 | 2024-03-01 | WBETH |   3,480.200|       0.000|       0.000|   3,535.050|  Yes   |   1,248.201|   Long   | 0.000|
| 56 | 2024-02-28 | 2024-03-01 | BTCB  |  62,526.350|       0.000|       0.000|  62,540.050|   No   |   1,247.228|   Long   | 0.000|
| 57 | 2024-02-28 | 2024-03-01 | WBTC  |  62,334.810|       0.000|       0.000|  62,521.040|   No   |   1,246.592|   Long   | 0.000|
| 58 | 2024-02-28 | 2024-03-04 |  THL  |       1.304|       0.000|       0.000|       1.214|   No   |   1,237.170|   Long   | 0.000|
| 59 | 2024-02-28 | 2024-03-04 |  QTO  |       0.260|       0.000|       0.000|       0.194|   No   |   1,205.156|   Long   | 0.000|
| 60 | 2024-02-28 | 2024-03-04 | LAKE  |       0.046|       0.000|       0.000|       0.038|   No   |   1,182.315|   Long   | 0.000|
| 61 | 2024-03-04 | 2024-03-06 | WETH  |   3,617.000|       0.000|       0.000|   3,821.370|  Yes   |   1,187.995|   Long   | 0.000|
| 62 | 2024-03-04 | 2024-03-06 |  ETH  |   3,630.430|       0.000|       0.000|   3,819.230|  Yes   |   1,193.144|   Long   | 0.000|
| 63 | 2024-03-04 | 2024-03-06 | RETH  |   3,927.970|       0.000|       0.000|   4,208.980|  Yes   |   1,200.602|   Long   | 0.000|
| 64 | 2024-03-04 | 2024-03-06 | BETH  |   3,612.520|       0.000|       0.000|   3,807.120|  Yes   |   1,205.971|   Long   | 0.000|
| 65 | 2024-03-04 | 2024-03-06 | WNXM  |      74.820|       0.000|       0.000|      77.900|  Yes   |   1,209.838|   Long   | 0.000|
| 66 | 2024-03-04 | 2024-03-06 |ZEDXION|       0.245|       0.000|       0.000|       0.246|   No   |   1,209.381|   Long   | 0.000|
| 67 | 2024-03-04 | 2024-03-06 |  CBP  |      15.292|       0.000|       0.000|      15.957|  Yes   |   1,213.527|   Long   | 0.000|
| 68 | 2024-03-04 | 2024-03-06 |  HPO  |       0.107|       0.000|       0.000|       0.108|   No   |   1,213.520|   Long   | 0.000|
| 69 | 2024-03-06 | 2024-03-07 |  ANT  |       9.705|       0.000|       0.000|       9.811|  Yes   |   1,213.849|   Long   | 0.000|
| 70 | 2024-03-06 | 2024-03-07 |  FET  |       2.419|       0.000|       0.000|       2.596|  Yes   |   1,221.697|   Long   | 0.000|
| 71 | 2024-03-06 | 2024-03-07 | ETHX  |   3,865.190|       0.000|       0.000|   3,906.890|  Yes   |   1,222.006|   Long   | 0.000|
| 72 | 2024-03-06 | 2024-03-07 |  0X0  |       0.355|       0.000|       0.000|       0.389|  Yes   |   1,232.703|   Long   | 0.000|
| 73 | 2024-03-06 | 2024-03-07 | INST  |       2.984|       0.000|       0.000|       3.006|   No   |   1,232.601|   Long   | 0.000|
| 74 | 2024-03-06 | 2024-03-07 | SURE  |       0.009|       0.000|       0.000|       0.009|  Yes   |   1,234.721|   Long   | 0.000|
| 75 | 2024-03-06 | 2024-03-07 |  HAI  |       0.092|       0.000|       0.000|       0.100|  Yes   |   1,244.336|   Long   | 0.000|
| 76 | 2024-03-06 | 2024-03-07 |ANKRBNB|     461.230|       0.000|       0.000|     509.390|  Yes   |   1,256.007|   Long   | 0.000|
| 77 | 2024-03-04 | 2024-03-09 |  LET  |       0.003|       0.000|       0.000|       0.002|   No   |   1,234.378|   Long   | 0.000|
| 78 | 2024-03-04 | 2024-03-09 |  BTC  |  68,330.410|       0.000|       0.000|  68,498.880|   No   |   1,233.669|   Long   | 0.000|
| 79 | 2024-03-08 | 2024-03-09 | WBTC  |  68,370.420|       0.000|       0.000|  68,471.390|   No   |   1,232.855|   Long   | 0.000|
| 80 | 2024-03-08 | 2024-03-09 |  BNB  |     488.090|       0.000|       0.000|     489.560|   No   |   1,232.233|   Long   | 0.000|
| 81 | 2024-03-08 | 2024-03-09 |  ETH  |   3,892.060|       0.000|       0.000|   3,915.420|   No   |   1,231.987|   Long   | 0.000|
| 82 | 2024-03-08 | 2024-03-09 |  GLQ  |       0.124|       0.000|       0.000|       0.150|  Yes   |   1,257.221|   Long   | 0.000|
| 83 | 2024-03-08 | 2024-03-09 | BNBX  |     523.430|       0.000|       0.000|     525.590|   No   |   1,256.739|   Long   | 0.000|
| 84 | 2024-03-08 | 2024-03-09 |ANKRBNB|     521.900|       0.000|       0.000|     526.020|   No   |   1,256.730|   Long   | 0.000|
| 85 | 2024-03-08 | 2024-03-11 |  SOL  |     145.240|       0.000|       0.000|     148.750|  Yes   |   1,258.766|   Long   | 0.000|
| 86 | 2024-03-11 | 2024-03-12 |  CAH  |      31.200|       0.000|       0.000|      34.470|  Yes   |   1,270.959|   Long   | 0.000|
| 87 | 2024-03-11 | 2024-03-12 |PEPECOIN|       1.395|       0.000|       0.000|       1.513|  Yes   |   1,280.603|   Long   | 0.000|
| 88 | 2024-03-11 | 2024-03-12 |  MX   |       3.210|       0.000|       0.000|       3.356|  Yes   |   1,285.353|   Long   | 0.000|
| 89 | 2024-03-11 | 2024-03-12 | FRONT |       0.856|       0.000|       0.000|       0.942|  Yes   |   1,296.910|   Long   | 0.000|
| 90 | 2024-03-08 | 2024-03-13 |  RBN  |       1.723|       0.000|       0.000|       1.767|  Yes   |   1,299.079|   Long   | 0.000|
| 91 | 2024-03-11 | 2024-03-16 | ETHX  |   4,059.260|       0.000|       0.000|   3,607.850|   No   |   1,284.081|   Long   | 0.000|
| 92 | 2024-03-11 | 2024-03-16 | CGPT  |       0.527|       0.000|       0.000|       0.385|   No   |   1,248.999|   Long   | 0.000|
| 93 | 2024-03-11 | 2024-03-16 | WETH  |   4,068.150|       0.000|       0.000|   3,528.660|   No   |   1,231.306|   Long   | 0.000|
| 94 | 2024-03-11 | 2024-03-16 | BETH  |   4,064.380|       0.000|       0.000|   3,521.030|   No   |   1,213.478|   Long   | 0.000|
| 95 | 2024-03-11 | 2024-03-16 |  QRL  |       0.424|       0.000|       0.000|       0.349|   No   |   1,190.033|   Long   | 0.000|
| 96 | 2024-03-15 | 2024-03-16 |  THL  |       1.613|       0.000|       0.000|       1.943|  Yes   |   1,215.584|   Long   | 0.000|
| 97 | 2024-03-15 | 2024-03-17 |JITOSOL|     200.230|       0.000|       0.000|     219.270|  Yes   |   1,226.937|   Long   | 0.000|
| 98 | 2024-03-15 | 2024-03-20 |  SEI  |       1.046|       0.000|       0.000|       0.868|   No   |   1,203.771|   Long   | 0.000|
| 99 | 2024-03-15 | 2024-03-20 |WSTUSDT|       1.025|       0.000|       0.000|       0.981|   No   |   1,197.218|   Long   | 0.000|
|100 | 2024-03-15 | 2024-03-20 |  BMX  |       0.338|       0.000|       0.000|       0.292|   No   |   1,178.424|   Long   | 0.000|
|101 | 2024-03-18 | 2024-03-20 | KINGY |       0.365|       0.000|       0.000|       0.367|   No   |   1,177.789|   Long   | 0.000|
|102 | 2024-03-18 | 2024-03-21 | WAMPL |      36.940|       0.000|       0.000|      39.020|  Yes   |   1,183.698|   Long   | 0.000|
|103 | 2024-03-18 | 2024-03-23 | LIME  |       0.139|       0.000|       0.000|       0.123|   No   |   1,168.118|   Long   | 0.000|
|104 | 2024-03-18 | 2024-03-23 | NULS  |       0.565|       0.000|       0.000|       0.579|  Yes   |   1,170.000|   Long   | 0.000|
|105 | 2024-03-18 | 2024-03-23 |  APX  |       0.179|       0.000|       0.000|       0.157|   No   |   1,153.768|   Long   | 0.000|
|106 | 2024-03-18 | 2024-03-23 | WELT  |       0.025|       0.000|       0.000|       0.019|   No   |   1,121.223|   Long   | 0.000|
|107 | 2024-03-22 | 2024-03-23 |PEPECOIN|       2.582|       0.000|       0.000|       3.964|  Yes   |   1,183.586|   Long   | 0.000|
|108 | 2024-03-22 | 2024-03-23 |  CBY  |       2.221|       0.000|       0.000|       2.313|  Yes   |   1,187.473|   Long   | 0.000|
|109 | 2024-03-22 | 2024-03-25 |  SMT  |       0.006|       0.000|       0.000|       0.006|  Yes   |   1,192.455|   Long   | 0.000|
|110 | 2024-03-22 | 2024-03-25 | POLYX |       0.475|       0.000|       0.000|       0.623|  Yes   |   1,228.068|   Long   | 0.000|
|111 | 2024-03-22 | 2024-03-27 |  MDI  |       0.588|       0.000|       0.000|       0.475|   No   |   1,204.339|   Long   | 0.000|
|112 | 2024-03-22 | 2024-03-27 | SFTMX |       1.262|       0.000|       0.000|       1.118|   No   |   1,189.852|   Long   | 0.000|
|113 | 2024-04-01 | 2024-04-02 | XAUT  |   2,251.080|       0.000|       0.000|   2,279.770|  Yes   |   1,190.368|   Long   | 0.000|
|114 | 2024-04-01 | 2024-04-02 | PAXG  |   2,233.740|       0.000|       0.000|   2,262.980|  Yes   |   1,190.926|   Long   | 0.000|
|115 | 2024-04-01 | 2024-04-03 |  MX   |       4.442|       0.000|       0.000|       4.461|   No   |   1,190.421|   Long   | 0.000|
|116 | 2024-04-01 | 2024-04-03 |  FNZ  |       0.021|       0.000|       0.000|       0.021|  Yes   |   1,193.823|   Long   | 0.000|
|117 | 2024-04-01 | 2024-04-03 | GHST  |       3.220|       0.000|       0.000|       3.300|  Yes   |   1,195.786|   Long   | 0.000|
|118 | 2024-04-04 | 2024-04-05 |  FNZ  |       0.022|       0.000|       0.000|       0.022|  Yes   |   1,196.382|   Long   | 0.000|
|119 | 2024-04-04 | 2024-04-05 |STNEAR |       8.571|       0.000|       0.000|       9.213|  Yes   |   1,204.338|   Long   | 0.000|
|120 | 2024-04-01 | 2024-04-06 |POKERFI|       0.002|       0.000|       0.000|       0.002|   No   |   1,173.416|   Long   | 0.000|
|121 | 2024-04-01 | 2024-04-06 |  KOM  |       0.008|       0.000|       0.000|       0.006|   No   |   1,142.305|   Long   | 0.000|
|122 | 2024-04-01 | 2024-04-06 |  RIF  |       0.309|       0.000|       0.000|       0.270|   No   |   1,126.020|   Long   | 0.000|
|123 | 2024-04-01 | 2024-04-06 | WCORE |       3.776|       0.000|       0.000|       2.635|   No   |   1,089.046|   Long   | 0.000|
|124 | 2024-04-04 | 2024-04-09 |  OIN  |       0.121|       0.000|       0.000|       0.071|   No   |   1,039.154|   Long   | 0.000|
|125 | 2024-04-04 | 2024-04-09 |  ZBU  |       4.847|       0.000|       0.000|       4.750|   No   |   1,035.763|   Long   | 0.000|
|126 | 2024-04-04 | 2024-04-09 |  MKR  |   3,958.490|       0.000|       0.000|   3,394.290|   No   |   1,017.719|   Long   | 0.000|
|127 | 2024-04-04 | 2024-04-09 |  ANT  |      11.394|       0.000|       0.000|       8.914|   No   |     990.689|   Long   | 0.000|
|128 | 2024-04-30 | 2024-05-05 | ARIX  |       1.603|       0.000|       0.000|       1.450|   No   |     980.241|   Long   | 0.000|
|129 | 2024-05-13 | 2024-05-15 |  TGT  |       0.047|       0.000|       0.000|       0.050|  Yes   |     986.204|   Long   | 0.000|
|130 | 2024-05-15 | 2024-05-17 |  TGT  |       0.050|       0.000|       0.000|       0.052|  Yes   |     988.414|   Long   | 0.000|
|131 | 2024-05-13 | 2024-05-18 |  INF  |     224.370|       0.000|       0.000|     224.370|   No   |     987.433|   Long   | 0.000|
|132 | 2024-05-17 | 2024-05-18 |  TGT  |       0.052|       0.000|       0.000|       0.056|  Yes   |     993.732|   Long   | 0.000|
|133 | 2024-05-17 | 2024-05-19 |  ABT  |       4.188|       0.000|       0.000|       4.219|   No   |     993.492|   Long   | 0.000|
|134 | 2024-05-17 | 2024-05-19 | BOLT  |       0.009|       0.000|       0.000|       0.010|  Yes   |   1,000.212|   Long   | 0.000|
|135 | 2024-05-17 | 2024-05-19 | CREAM |      68.760|       0.000|       0.000|      90.720|  Yes   |   1,030.791|   Long   | 0.000|
|136 | 2024-05-17 | 2024-05-19 |  AR   |      47.630|       0.000|       0.000|      48.050|   No   |   1,030.674|   Long   | 0.000|
|137 | 2024-05-15 | 2024-05-20 |  LON  |       0.952|       0.000|       0.000|       0.971|  Yes   |   1,031.725|   Long   | 0.000|
|138 | 2024-05-15 | 2024-05-20 | CIND  |       0.009|       0.000|       0.000|       0.004|   No   |     975.673|   Long   | 0.000|
|139 | 2024-05-20 | 2024-05-21 |  XT   |       3.707|       0.000|       0.000|       3.760|  Yes   |     976.095|   Long   | 0.000|
|140 | 2024-05-20 | 2024-05-21 |  LON  |       0.971|       0.000|       0.000|       0.978|   No   |     975.756|   Long   | 0.000|
|141 | 2024-05-20 | 2024-05-21 |  ABT  |       4.331|       0.000|       0.000|       4.658|  Yes   |     982.134|   Long   | 0.000|
|142 | 2024-05-22 | 2024-05-23 |  RWN  |       0.303|       0.000|       0.000|       0.309|  Yes   |     982.967|   Long   | 0.000|
|143 | 2024-05-20 | 2024-05-24 | TOWER |       0.014|       0.000|       0.000|       0.014|   No   |     982.069|   Long   | 0.000|
|144 | 2024-05-22 | 2024-05-24 |  ZBU  |       4.647|       0.000|       0.000|       4.684|   No   |     981.873|   Long   | 0.000|
|145 | 2024-05-22 | 2024-05-24 |  LON  |       0.987|       0.000|       0.000|       0.988|   No   |     981.056|   Long   | 0.000|
|146 | 2024-05-20 | 2024-05-25 | BOLT  |       0.012|       0.000|       0.000|       0.010|   No   |     963.678|   Long   | 0.000|
|147 | 2024-05-20 | 2024-05-25 | RBTC  |  73,350.840|       0.000|       0.000|  69,132.020|   No   |     957.090|   Long   | 0.000|
|148 | 2024-05-20 | 2024-05-25 |  INF  |     224.370|       0.000|       0.000|     202.890|   No   |     946.774|   Long   | 0.000|
|149 | 2024-05-24 | 2024-05-27 | CHEEL |      20.320|       0.000|       0.000|      20.563|  Yes   |     946.965|   Long   | 0.000|
|150 | 2024-05-27 | 2024-05-28 | WOJAK |       0.001|       0.000|       0.000|       0.002|  Yes   |     955.892|   Long   | 0.000|
|151 | 2024-05-27 | 2024-06-01 | TOWER |       0.014|       0.000|       0.000|       0.013|   No   |     944.671|   Long   | 0.000|
|152 | 2024-05-27 | 2024-06-01 |  SNC  |       0.068|       0.000|       0.000|       0.065|   No   |     939.008|   Long   | 0.000|
|153 | 2024-05-27 | 2024-06-01 | WNXM  |      83.840|       0.000|       0.000|      83.540|   No   |     937.722|   Long   | 0.000|
|154 | 2024-05-27 | 2024-06-01 | CHEEL |      20.563|       0.000|       0.000|      20.263|   No   |     935.392|   Long   | 0.000|
|155 | 2024-05-27 | 2024-06-01 |  RWN  |       0.351|       0.000|       0.000|       0.298|   No   |     920.298|   Long   | 0.000|
|156 | 2024-05-31 | 2024-06-01 |  BGB  |       1.396|       0.000|       0.000|       1.431|  Yes   |     921.725|   Long   | 0.000|
|157 | 2024-06-03 | 2024-06-04 |  CET  |       0.056|       0.000|       0.000|       0.059|  Yes   |     925.587|   Long   | 0.000|
|158 | 2024-06-03 | 2024-06-04 | BNBX  |     684.200|       0.000|       0.000|     745.280|  Yes   |     932.894|   Long   | 0.000|
|159 | 2024-06-05 | 2024-06-06 |  CET  |       0.064|       0.000|       0.000|       0.069|  Yes   |     938.796|   Long   | 0.000|
|160 | 2024-06-05 | 2024-06-06 |ANKRBNB|     752.510|       0.000|       0.000|     764.690|  Yes   |     939.373|   Long   | 0.000|
|161 | 2024-06-05 | 2024-06-06 |  SNC  |       0.069|       0.000|       0.000|       0.069|   No   |     938.763|   Long   | 0.000|
|162 | 2024-06-05 | 2024-06-06 | WBNB  |     697.530|       0.000|       0.000|     709.630|  Yes   |     939.449|   Long   | 0.000|
|163 | 2024-06-05 | 2024-06-06 |  BNB  |     698.890|       0.000|       0.000|     710.460|  Yes   |     940.060|   Long   | 0.000|
|164 | 2024-06-05 | 2024-06-06 | BNBX  |     756.240|       0.000|       0.000|     772.460|  Yes   |     941.128|   Long   | 0.000|
|165 | 2024-06-05 | 2024-06-10 | WOJAK |       0.002|       0.000|       0.000|       0.001|   No   |     914.127|   Long   | 0.000|
|166 | 2024-06-05 | 2024-06-10 | CHEEL |      21.263|       0.000|       0.000|      20.534|   No   |     909.995|   Long   | 0.000|
|167 | 2024-06-05 | 2024-06-10 |  XT   |       3.880|       0.000|       0.000|       3.728|   No   |     905.407|   Long   | 0.000|
|168 | 2024-06-05 | 2024-06-10 |  LON  |       0.976|       0.000|       0.000|       0.961|   No   |     903.074|   Long   | 0.000|
|169 | 2024-07-17 | 2024-07-18 |  SNC  |       0.072|       0.000|       0.000|       0.072|   No   |     902.220|   Long   | 0.000|
|170 | 2024-07-17 | 2024-07-19 |  SRX  |       0.054|       0.000|       0.000|       0.055|  Yes   |     902.941|   Long   | 0.000|
|171 | 2024-07-22 | 2024-07-23 | PACE  |       0.110|       0.000|       0.000|       0.149|  Yes   |     934.181|   Long   | 0.000|
|172 | 2024-07-22 | 2024-07-27 |ECOREAL|       0.174|       0.000|       0.000|       0.173|   No   |     932.367|   Long   | 0.000|
|173 | 2024-07-25 | 2024-07-28 | PACE  |       0.200|       0.000|       0.000|       0.233|  Yes   |     946.727|   Long   | 0.000|
|174 | 2024-07-29 | 2024-07-30 |  SRX  |       0.055|       0.000|       0.000|       0.060|  Yes   |     953.726|   Long   | 0.000|
|175 | 2024-07-31 | 2024-08-05 |  KAS  |       0.206|       0.000|       0.000|       0.155|   No   |     929.173|   Long   | 0.000|
|176 | 2024-10-28 | 2024-10-29 | KEKEC |       0.001|       0.000|       0.000|       0.001|  Yes   |     933.819|   Long   | 0.000|
|177 | 2024-10-28 | 2024-10-29 |ZEDXION|       0.276|       0.000|       0.000|       0.282|  Yes   |     934.742|   Long   | 0.000|
|178 | 2024-11-01 | 2024-11-06 | KEKEC |       0.001|       0.000|       0.000|       0.001|  Yes   |     947.339|   Long   | 0.000|
|179 | 2024-11-06 | 2024-11-07 | BTCB  |  75,645.480|       0.000|       0.000|  75,931.450|   No   |     946.750|   Long   | 0.000|
|180 | 2024-11-06 | 2024-11-07 |  INF  |     236.640|       0.000|       0.000|     243.700|  Yes   |     948.629|   Long   | 0.000|
|181 | 2024-11-06 | 2024-11-07 |  JLP  |       3.734|       0.000|       0.000|       3.779|  Yes   |     948.818|   Long   | 0.000|
|182 | 2024-11-06 | 2024-11-07 |  BTC  |  75,639.080|       0.000|       0.000|  75,904.860|   No   |     948.204|   Long   | 0.000|
|183 | 2024-11-06 | 2024-11-07 | WBTC  |  75,595.720|       0.000|       0.000|  75,895.860|   No   |     947.632|   Long   | 0.000|
|184 | 2024-11-06 | 2024-11-07 | CETUS |       0.298|       0.000|       0.000|       0.390|  Yes   |     975.687|   Long   | 0.000|
|185 | 2024-11-06 | 2024-11-09 | HUGE  |       0.001|       0.000|       0.000|       0.001|  Yes   |     978.897|   Long   | 0.000|
|186 | 2024-11-06 | 2024-11-10 |  SRX  |       0.061|       0.000|       0.000|       0.063|  Yes   |     980.928|   Long   | 0.000|
|187 | 2024-11-06 | 2024-11-11 | KEKEC |       0.001|       0.000|       0.000|       0.001|   No   |     970.465|   Long   | 0.000|
|188 | 2024-11-11 | 2024-11-12 |WWDOGE |       0.349|       0.000|       0.000|       0.387|  Yes   |     980.165|   Long   | 0.000|
|189 | 2024-11-11 | 2024-11-12 |  NIM  |       0.002|       0.000|       0.000|       0.002|  Yes   |     981.297|   Long   | 0.000|
|190 | 2024-11-11 | 2024-11-12 | HASUI |       3.317|       0.000|       0.000|       3.360|  Yes   |     981.582|   Long   | 0.000|
|191 | 2024-11-11 | 2024-11-12 |  LQR  |       0.094|       0.000|       0.000|       0.127|  Yes   |   1,015.521|   Long   | 0.000|
|192 | 2024-11-11 | 2024-11-13 |  BTC  |  88,701.480|       0.000|       0.000|  90,584.160|  Yes   |   1,016.610|   Long   | 0.000|
|193 | 2024-11-11 | 2024-11-13 |  LEO  |       7.572|       0.000|       0.000|       7.635|   No   |   1,016.441|   Long   | 0.000|
|194 | 2024-11-11 | 2024-11-16 |  SOL  |     222.640|       0.000|       0.000|     215.850|   No   |   1,012.511|   Long   | 0.000|
|195 | 2024-11-11 | 2024-11-16 | STSOL |     269.350|       0.000|       0.000|     261.000|   No   |   1,008.532|   Long   | 0.000|
|196 | 2024-11-11 | 2024-11-16 |  FFM  |       0.274|       0.000|       0.000|       0.030|   No   |     921.182|   Long   | 0.000|
|197 | 2024-11-11 | 2024-11-16 | INST  |       4.264|       0.000|       0.000|       3.645|   No   |     906.134|   Long   | 0.000|
|198 | 2024-11-15 | 2024-11-16 | HASUI |       3.790|       0.000|       0.000|       3.916|  Yes   |     908.505|   Long   | 0.000|
|199 | 2024-11-15 | 2024-11-16 |  XRP  |       0.892|       0.000|       0.000|       1.119|  Yes   |     933.369|   Long   | 0.000|
|200 | 2024-11-18 | 2024-11-19 |  LEO  |       7.821|       0.000|       0.000|       7.963|  Yes   |     934.123|   Long   | 0.000|
|201 | 2024-11-18 | 2024-11-19 | PONKE |       0.714|       0.000|       0.000|       0.744|  Yes   |     937.128|   Long   | 0.000|
|202 | 2024-11-15 | 2024-11-20 |  MOG  |       0.000|       0.000|       0.000|       0.000|   No   |     902.230|   Long   | 0.000|
|203 | 2024-11-15 | 2024-11-20 |VIRTUAL|       0.573|       0.000|       0.000|       0.547|   No   |     896.634|   Long   | 0.000|
|204 | 2024-11-15 | 2024-11-20 |  JLP  |       4.041|       0.000|       0.000|       3.980|   No   |     894.117|   Long   | 0.000|
|205 | 2024-11-18 | 2024-11-20 |  OHM  |      19.960|       0.000|       0.000|      20.220|  Yes   |     894.400|   Long   | 0.000|
|206 | 2024-11-18 | 2024-11-21 |JITOSOL|     276.360|       0.000|       0.000|     296.690|  Yes   |     900.333|   Long   | 0.000|
|207 | 2024-11-18 | 2024-11-21 | STSOL |     290.070|       0.000|       0.000|     310.290|  Yes   |     905.906|   Long   | 0.000|
|208 | 2024-11-18 | 2024-11-21 |  INF  |     299.930|       0.000|       0.000|     322.340|  Yes   |     911.946|   Long   | 0.000|
|209 | 2024-11-20 | 2024-11-21 |  BTC  |  94,339.490|       0.000|       0.000|  98,504.730|  Yes   |     915.001|   Long   | 0.000|
|210 | 2024-11-20 | 2024-11-21 | BTCB  |  94,169.740|       0.000|       0.000|  98,519.580|  Yes   |     918.238|   Long   | 0.000|
|211 | 2024-11-20 | 2024-11-21 |  LEO  |       8.424|       0.000|       0.000|       8.644|  Yes   |     919.687|   Long   | 0.000|
|212 | 2024-11-20 | 2024-11-21 |  XLM  |       0.248|       0.000|       0.000|       0.263|  Yes   |     924.478|   Long   | 0.000|
|213 | 2024-11-20 | 2024-11-21 | WBTC  |  93,961.740|       0.000|       0.000|  98,175.070|  Yes   |     927.594|   Long   | 0.000|
|214 | 2024-11-20 | 2024-11-21 |  ADA  |       0.800|       0.000|       0.000|       0.820|  Yes   |     928.949|   Long   | 0.000|
|215 | 2024-11-18 | 2024-11-22 |  TRX  |       0.202|       0.000|       0.000|       0.205|  Yes   |     929.227|   Long   | 0.000|
|216 | 2024-11-25 | 2024-11-27 |  BGB  |       1.596|       0.000|       0.000|       1.622|  Yes   |     929.800|   Long   | 0.000|
|217 | 2024-11-25 | 2024-11-27 | INST  |       5.736|       0.000|       0.000|       7.232|  Yes   |     953.112|   Long   | 0.000|
|218 | 2024-11-27 | 2024-11-28 |  XT   |       6.310|       0.000|       0.000|       6.494|  Yes   |     954.939|   Long   | 0.000|
|219 | 2024-11-27 | 2024-11-28 |VIRTUAL|       0.903|       0.000|       0.000|       1.066|  Yes   |     971.187|   Long   | 0.000|
|220 | 2024-11-27 | 2024-11-28 |  LQR  |       0.154|       0.000|       0.000|       0.165|  Yes   |     977.164|   Long   | 0.000|
|221 | 2024-11-27 | 2024-11-29 |  VSG  |       0.006|       0.000|       0.000|       0.006|  Yes   |     981.403|   Long   | 0.000|
|222 | 2024-11-25 | 2024-11-30 | STRDY |       3.424|       0.000|       0.000|       3.127|   No   |     972.406|   Long   | 0.000|
|223 | 2024-11-27 | 2024-11-30 | P2PS  |     237.530|       0.000|       0.000|     240.100|  Yes   |     972.484|   Long   | 0.000|
|224 | 2024-11-27 | 2024-11-30 | AAVE  |     210.360|       0.000|       0.000|     211.890|   No   |     972.224|   Long   | 0.000|
|225 | 2024-11-27 | 2024-12-02 |  DAG  |       0.089|       0.000|       0.000|       0.092|  Yes   |     974.221|   Long   | 0.000|
|226 | 2024-11-27 | 2024-12-02 | TORN  |      19.278|       0.000|       0.000|      19.435|   No   |     974.041|   Long   | 0.000|
|227 | 2024-11-27 | 2024-12-02 |  MOG  |       0.000|       0.000|       0.000|       0.000|   No   |     941.318|   Long   | 0.000|

Final trading capital is:941.31785670052
Highest Capital: 1299.0787075681
Max Drawdown :-0.31151218729591
Win percentage is: 0.6079295154185
Average fee: 1.0106642701673
Average risk reward: 0
Long positions win percentage: 0.6079295154185
There's no short positions


General Information about the all iterations:
Number of iterations: 1
Average of final trading capital: 941.31785670052
Standart Deviation of final trading capital: 0

Average of risk reward ratio: 0
Standart Deviation of risk reward ratio: 0

Average of risk win percentage: 0.6079295154185
Standart Deviation of win percentage: 0

Average of max drawdown: -0.31151218729591
Standart Deviation of max drawdown: 0

Average of highest capital: 1299.0787075681
Standart Deviation of highest capital: 0


Amount of simulations where final trading capital is high gain: 0
Amount of simulations where final trading capital is medium gain: 0
Amount of simulations where final trading capital is minimum gain: 0
Amount of simulations where final trading capital is lower than initial investment: 1
Iteration number: 1


| #  | Trade Date | Exit Date  |Ticker |Enter Price | Stop Loss  |Take Profit | Exit Price | Winner |  Capital   | Position |Spread|
+----------------------------------------------------------------------------------------------------------------------------------+
| 1  | 2024-02-22 | 2024-02-23 |  ZIG  |       0.077|       0.000|       0.000|       0.073|   No   |     993.826|   Long   | 0.000|
| 2  | 2024-02-22 | 2024-02-23 |FRXETH |   2,967.300|       0.000|       0.000|   2,916.970|   No   |     991.130|   Long   | 0.000|
| 3  | 2024-02-22 | 2024-02-23 |  ABT  |       2.249|       0.000|       0.000|       2.017|   No   |     979.804|   Long   | 0.000|
| 4  | 2024-02-22 | 2024-02-23 |FAKEAI |       0.007|       0.000|       0.000|       0.005|   No   |     956.545|   Long   | 0.000|
| 5  | 2024-02-22 | 2024-02-23 | OCEAN |       0.788|       0.000|       0.000|       0.728|   No   |     947.869|   Long   | 0.000|
| 6  | 2024-02-22 | 2024-02-23 | HMND  |       0.350|       0.000|       0.000|       0.302|   No   |     933.209|   Long   | 0.000|
| 7  | 2024-02-22 | 2024-02-24 | AGIX  |       0.687|       0.000|       0.000|       0.741|  Yes   |     940.078|   Long   | 0.000|
| 8  | 2024-02-22 | 2024-02-24 |  WLD  |       8.164|       0.000|       0.000|       8.143|   No   |     938.828|   Long   | 0.000|
| 9  | 2024-02-22 | 2024-02-25 |  UFI  |       0.146|       0.000|       0.000|       0.212|  Yes   |     983.246|   Long   | 0.000|
| 10 | 2024-02-22 | 2024-02-25 |  QTO  |       0.211|       0.000|       0.000|       0.230|  Yes   |     991.316|   Long   | 0.000|
| 11 | 2024-02-26 | 2024-02-27 |ANKRBNB|     430.000|       0.000|       0.000|     423.990|   No   |     988.939|   Long   | 0.000|
